Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['sop.cls.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'cls.predictions.bias', 'pos_transform.dense.bias', 'pos_transform.LayerNorm.bias', 'pos_head.weight', 'sop.cls.weight', 'cls.predictions.transform.LayerNorm.weight', 'pos_transform.dense.weight', 'cls.predictions.transform.dense.weight', 'pos_head.bias', 'pos_transform.LayerNorm.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 4.313064098358154, 'eval_runtime': 0.3379, 'eval_samples_per_second': 115.431, 'eval_steps_per_second': 14.799, 'epoch': 1.0}
{'eval_loss': 0.15328703820705414, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.817, 'eval_steps_per_second': 15.233, 'epoch': 36.0}
{'eval_loss': 0.1492214947938919, 'eval_runtime': 0.3249, 'eval_samples_per_second': 120.023, 'eval_steps_per_second': 15.388, 'epoch': 37.0}
{'eval_loss': 0.144963800907135, 'eval_runtime': 0.3429, 'eval_samples_per_second': 113.731, 'eval_steps_per_second': 14.581, 'epoch': 38.0}
{'eval_loss': 0.14104683697223663, 'eval_runtime': 0.332, 'eval_samples_per_second': 117.472, 'eval_steps_per_second': 15.061, 'epoch': 39.0}
{'loss': 0.2192, 'learning_rate': 6.040000000000001e-06, 'epoch': 40.0}
{'eval_loss': 0.1372234970331192, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.279, 'eval_steps_per_second': 15.164, 'epoch': 40.0}
{'eval_loss': 0.13389304280281067, 'eval_runtime': 0.3271, 'eval_samples_per_second': 119.231, 'eval_steps_per_second': 15.286, 'epoch': 41.0}
{'eval_loss': 0.1307026594877243, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.289, 'eval_steps_per_second': 15.165, 'epoch': 42.0}
{'eval_loss': 0.12753380835056305, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.103, 'eval_steps_per_second': 15.141, 'epoch': 43.0}
{'eval_loss': 0.12496786564588547, 'eval_runtime': 0.3298, 'eval_samples_per_second': 118.242, 'eval_steps_per_second': 15.159, 'epoch': 44.0}
{'eval_loss': 0.12210920453071594, 'eval_runtime': 0.3295, 'eval_samples_per_second': 118.374, 'eval_steps_per_second': 15.176, 'epoch': 45.0}
{'eval_loss': 0.11965227127075195, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.831, 'eval_steps_per_second': 15.235, 'epoch': 46.0}
{'eval_loss': 0.11695720255374908, 'eval_runtime': 0.3293, 'eval_samples_per_second': 118.421, 'eval_steps_per_second': 15.182, 'epoch': 47.0}
{'eval_loss': 0.11311719566583633, 'eval_runtime': 0.3378, 'eval_samples_per_second': 115.46, 'eval_steps_per_second': 14.803, 'epoch': 48.0}
{'eval_loss': 0.11134927719831467, 'eval_runtime': 0.3384, 'eval_samples_per_second': 115.262, 'eval_steps_per_second': 14.777, 'epoch': 49.0}
{'eval_loss': 0.10872399806976318, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.863, 'eval_steps_per_second': 15.111, 'epoch': 50.0}
{'eval_loss': 0.10496427863836288, 'eval_runtime': 0.335, 'eval_samples_per_second': 116.421, 'eval_steps_per_second': 14.926, 'epoch': 51.0}
{'eval_loss': 0.1025870144367218, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.482, 'eval_steps_per_second': 15.19, 'epoch': 52.0}
{'eval_loss': 0.10094078630208969, 'eval_runtime': 0.3318, 'eval_samples_per_second': 117.533, 'eval_steps_per_second': 15.068, 'epoch': 53.0}
{'eval_loss': 0.09929139912128448, 'eval_runtime': 0.3287, 'eval_samples_per_second': 118.639, 'eval_steps_per_second': 15.21, 'epoch': 54.0}
{'eval_loss': 0.0977979451417923, 'eval_runtime': 0.3348, 'eval_samples_per_second': 116.475, 'eval_steps_per_second': 14.933, 'epoch': 55.0}
{'eval_loss': 0.09624749422073364, 'eval_runtime': 0.3325, 'eval_samples_per_second': 117.301, 'eval_steps_per_second': 15.039, 'epoch': 56.0}
{'eval_loss': 0.09498662501573563, 'eval_runtime': 0.3288, 'eval_samples_per_second': 118.601, 'eval_steps_per_second': 15.205, 'epoch': 57.0}
{'eval_loss': 0.0933837816119194, 'eval_runtime': 0.33, 'eval_samples_per_second': 118.178, 'eval_steps_per_second': 15.151, 'epoch': 58.0}
{'eval_loss': 0.0922645702958107, 'eval_runtime': 0.3311, 'eval_samples_per_second': 117.78, 'eval_steps_per_second': 15.1, 'epoch': 59.0}
{'loss': 0.1321, 'learning_rate': 4.06e-06, 'epoch': 60.0}
{'eval_loss': 0.09108800441026688, 'eval_runtime': 0.3289, 'eval_samples_per_second': 118.595, 'eval_steps_per_second': 15.204, 'epoch': 60.0}
{'eval_loss': 0.08985894173383713, 'eval_runtime': 0.3393, 'eval_samples_per_second': 114.937, 'eval_steps_per_second': 14.736, 'epoch': 61.0}
{'eval_loss': 0.08848387002944946, 'eval_runtime': 0.3293, 'eval_samples_per_second': 118.419, 'eval_steps_per_second': 15.182, 'epoch': 62.0}
{'eval_loss': 0.08733437210321426, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.674, 'eval_steps_per_second': 15.215, 'epoch': 63.0}
{'eval_loss': 0.08649521321058273, 'eval_runtime': 0.3305, 'eval_samples_per_second': 118.004, 'eval_steps_per_second': 15.129, 'epoch': 64.0}
{'eval_loss': 0.08544071018695831, 'eval_runtime': 0.332, 'eval_samples_per_second': 117.456, 'eval_steps_per_second': 15.058, 'epoch': 65.0}
{'eval_loss': 0.08439306169748306, 'eval_runtime': 0.3296, 'eval_samples_per_second': 118.309, 'eval_steps_per_second': 15.168, 'epoch': 66.0}
{'eval_loss': 0.08356980979442596, 'eval_runtime': 0.3313, 'eval_samples_per_second': 117.717, 'eval_steps_per_second': 15.092, 'epoch': 67.0}
{'eval_loss': 0.08304215967655182, 'eval_runtime': 0.3287, 'eval_samples_per_second': 118.66, 'eval_steps_per_second': 15.213, 'epoch': 68.0}
{'eval_loss': 0.08200665563344955, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.506, 'eval_steps_per_second': 15.193, 'epoch': 69.0}
{'eval_loss': 0.0812004804611206, 'eval_runtime': 0.3304, 'eval_samples_per_second': 118.022, 'eval_steps_per_second': 15.131, 'epoch': 70.0}
{'eval_loss': 0.08036549389362335, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.143, 'eval_steps_per_second': 15.147, 'epoch': 71.0}
{'eval_loss': 0.07964670658111572, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.699, 'eval_steps_per_second': 15.218, 'epoch': 72.0}
{'eval_loss': 0.0794258788228035, 'eval_runtime': 0.329, 'eval_samples_per_second': 118.532, 'eval_steps_per_second': 15.196, 'epoch': 73.0}
{'eval_loss': 0.07860362529754639, 'eval_runtime': 0.3311, 'eval_samples_per_second': 117.801, 'eval_steps_per_second': 15.103, 'epoch': 74.0}
{'eval_loss': 0.0776677131652832, 'eval_runtime': 0.3295, 'eval_samples_per_second': 118.372, 'eval_steps_per_second': 15.176, 'epoch': 75.0}
{'eval_loss': 0.07696332037448883, 'eval_runtime': 0.3283, 'eval_samples_per_second': 118.791, 'eval_steps_per_second': 15.23, 'epoch': 76.0}
{'eval_loss': 0.07633946090936661, 'eval_runtime': 0.3332, 'eval_samples_per_second': 117.037, 'eval_steps_per_second': 15.005, 'epoch': 77.0}
{'eval_loss': 0.07590597867965698, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.946, 'eval_steps_per_second': 15.249, 'epoch': 78.0}
{'eval_loss': 0.07567713409662247, 'eval_runtime': 0.3306, 'eval_samples_per_second': 117.95, 'eval_steps_per_second': 15.122, 'epoch': 79.0}
{'loss': 0.1004, 'learning_rate': 2.0799999999999996e-06, 'epoch': 80.0}
{'eval_loss': 0.0752854198217392, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.86, 'eval_steps_per_second': 15.11, 'epoch': 80.0}
{'eval_loss': 0.07461253553628922, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.504, 'eval_steps_per_second': 15.193, 'epoch': 81.0}
{'eval_loss': 0.07403291016817093, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.099, 'eval_steps_per_second': 15.141, 'epoch': 82.0}
{'eval_loss': 0.07362867891788483, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.948, 'eval_steps_per_second': 15.25, 'epoch': 83.0}
{'eval_loss': 0.0734216645359993, 'eval_runtime': 0.3295, 'eval_samples_per_second': 118.376, 'eval_steps_per_second': 15.176, 'epoch': 84.0}
{'eval_loss': 0.0730641707777977, 'eval_runtime': 0.3281, 'eval_samples_per_second': 118.874, 'eval_steps_per_second': 15.24, 'epoch': 85.0}
{'eval_loss': 0.07255619764328003, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.114, 'eval_steps_per_second': 15.143, 'epoch': 86.0}
{'eval_loss': 0.07219430059194565, 'eval_runtime': 0.3311, 'eval_samples_per_second': 117.799, 'eval_steps_per_second': 15.102, 'epoch': 87.0}
{'eval_loss': 0.07191413640975952, 'eval_runtime': 0.3304, 'eval_samples_per_second': 118.029, 'eval_steps_per_second': 15.132, 'epoch': 88.0}
{'eval_loss': 0.07166958600282669, 'eval_runtime': 0.333, 'eval_samples_per_second': 117.104, 'eval_steps_per_second': 15.013, 'epoch': 89.0}
{'eval_loss': 0.07137338072061539, 'eval_runtime': 0.3293, 'eval_samples_per_second': 118.435, 'eval_steps_per_second': 15.184, 'epoch': 90.0}
{'eval_loss': 0.0711657777428627, 'eval_runtime': 0.3298, 'eval_samples_per_second': 118.26, 'eval_steps_per_second': 15.162, 'epoch': 91.0}
{'eval_loss': 0.07099784165620804, 'eval_runtime': 0.3296, 'eval_samples_per_second': 118.314, 'eval_steps_per_second': 15.168, 'epoch': 92.0}
{'eval_loss': 0.07086081802845001, 'eval_runtime': 0.3303, 'eval_samples_per_second': 118.069, 'eval_steps_per_second': 15.137, 'epoch': 93.0}
{'eval_loss': 0.07071348279714584, 'eval_runtime': 0.328, 'eval_samples_per_second': 118.906, 'eval_steps_per_second': 15.244, 'epoch': 94.0}
{'eval_loss': 0.07054764032363892, 'eval_runtime': 0.3286, 'eval_samples_per_second': 118.697, 'eval_steps_per_second': 15.218, 'epoch': 95.0}
{'eval_loss': 0.0704028531908989, 'eval_runtime': 0.3283, 'eval_samples_per_second': 118.809, 'eval_steps_per_second': 15.232, 'epoch': 96.0}
{'eval_loss': 0.07026562094688416, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.294, 'eval_steps_per_second': 15.166, 'epoch': 97.0}
{'eval_loss': 0.07017151266336441, 'eval_runtime': 0.3272, 'eval_samples_per_second': 119.208, 'eval_steps_per_second': 15.283, 'epoch': 98.0}
{'eval_loss': 0.07011515647172928, 'eval_runtime': 0.3289, 'eval_samples_per_second': 118.568, 'eval_steps_per_second': 15.201, 'epoch': 99.0}
{'loss': 0.0892, 'learning_rate': 1e-07, 'epoch': 100.0}
{'eval_loss': 0.07007849961519241, 'eval_runtime': 0.3293, 'eval_samples_per_second': 118.446, 'eval_steps_per_second': 15.185, 'epoch': 100.0}
{'train_runtime': 216.3076, 'train_samples_per_second': 18.03, 'train_steps_per_second': 2.312, 'train_loss': 0.33750600814819337, 'epoch': 100.0}
Some weights of the model checkpoint at ../model/mengzi-bert-base-fin were not used when initializing BertForTokenClassification: ['cls.predictions.transform.LayerNorm.weight', 'pos_head.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.bias', 'pos_head.bias', 'sop.cls.bias', 'pos_transform.LayerNorm.weight', 'pos_transform.LayerNorm.bias', 'sop.cls.weight', 'cls.predictions.decoder.weight', 'cls.predictions.transform.dense.bias', 'pos_transform.dense.weight', 'pos_transform.dense.bias', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at ../model/mengzi-bert-base-fin and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/asus/miniconda3/envs/intelligent-test/lib/python3.9/site-packages/transformers/optimization.py:391: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
{'eval_loss': 3.815176486968994, 'eval_runtime': 0.3276, 'eval_samples_per_second': 119.065, 'eval_steps_per_second': 15.265, 'epoch': 1.0}
{'eval_loss': 3.0122578144073486, 'eval_runtime': 0.3283, 'eval_samples_per_second': 118.791, 'eval_steps_per_second': 15.23, 'epoch': 2.0}
{'eval_loss': 2.0451834201812744, 'eval_runtime': 0.3289, 'eval_samples_per_second': 118.559, 'eval_steps_per_second': 15.2, 'epoch': 3.0}
{'eval_loss': 1.2368967533111572, 'eval_runtime': 0.3293, 'eval_samples_per_second': 118.436, 'eval_steps_per_second': 15.184, 'epoch': 4.0}
{'eval_loss': 0.8167881369590759, 'eval_runtime': 0.3402, 'eval_samples_per_second': 114.643, 'eval_steps_per_second': 14.698, 'epoch': 5.0}
{'eval_loss': 0.6016522645950317, 'eval_runtime': 0.3277, 'eval_samples_per_second': 118.994, 'eval_steps_per_second': 15.256, 'epoch': 6.0}
{'eval_loss': 0.49770456552505493, 'eval_runtime': 0.3399, 'eval_samples_per_second': 114.725, 'eval_steps_per_second': 14.708, 'epoch': 7.0}
{'eval_loss': 0.440635621547699, 'eval_runtime': 0.3285, 'eval_samples_per_second': 118.718, 'eval_steps_per_second': 15.22, 'epoch': 8.0}
{'eval_loss': 0.4064323604106903, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.456, 'eval_steps_per_second': 15.187, 'epoch': 9.0}
{'eval_loss': 0.3778171241283417, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.836, 'eval_steps_per_second': 15.235, 'epoch': 10.0}
{'eval_loss': 0.3558916747570038, 'eval_runtime': 0.3336, 'eval_samples_per_second': 116.912, 'eval_steps_per_second': 14.989, 'epoch': 11.0}
{'eval_loss': 0.3387845456600189, 'eval_runtime': 0.3287, 'eval_samples_per_second': 118.661, 'eval_steps_per_second': 15.213, 'epoch': 12.0}
{'eval_loss': 0.32505932450294495, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.501, 'eval_steps_per_second': 15.192, 'epoch': 13.0}
{'eval_loss': 0.31264981627464294, 'eval_runtime': 0.333, 'eval_samples_per_second': 117.127, 'eval_steps_per_second': 15.016, 'epoch': 14.0}
{'eval_loss': 0.30082273483276367, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.851, 'eval_steps_per_second': 15.109, 'epoch': 15.0}
{'eval_loss': 0.2885957360267639, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.11, 'eval_steps_per_second': 15.142, 'epoch': 16.0}
{'eval_loss': 0.2767846882343292, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.76, 'eval_steps_per_second': 15.097, 'epoch': 17.0}
{'eval_loss': 0.2637343406677246, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.837, 'eval_steps_per_second': 15.235, 'epoch': 18.0}
{'eval_loss': 0.2517007291316986, 'eval_runtime': 0.3312, 'eval_samples_per_second': 117.752, 'eval_steps_per_second': 15.096, 'epoch': 19.0}
{'loss': 0.9873, 'learning_rate': 1e-05, 'epoch': 20.0}
{'eval_loss': 0.24008697271347046, 'eval_runtime': 0.3292, 'eval_samples_per_second': 118.476, 'eval_steps_per_second': 15.189, 'epoch': 20.0}
{'eval_loss': 0.2295171469449997, 'eval_runtime': 0.3319, 'eval_samples_per_second': 117.503, 'eval_steps_per_second': 15.065, 'epoch': 21.0}
{'eval_loss': 0.2192719727754593, 'eval_runtime': 0.3276, 'eval_samples_per_second': 119.064, 'eval_steps_per_second': 15.265, 'epoch': 22.0}
{'eval_loss': 0.20961323380470276, 'eval_runtime': 0.3278, 'eval_samples_per_second': 118.986, 'eval_steps_per_second': 15.255, 'epoch': 23.0}
{'eval_loss': 0.19975405931472778, 'eval_runtime': 0.3333, 'eval_samples_per_second': 117.022, 'eval_steps_per_second': 15.003, 'epoch': 24.0}
{'eval_loss': 0.1903783529996872, 'eval_runtime': 0.33, 'eval_samples_per_second': 118.192, 'eval_steps_per_second': 15.153, 'epoch': 25.0}
{'eval_loss': 0.18081146478652954, 'eval_runtime': 0.3316, 'eval_samples_per_second': 117.596, 'eval_steps_per_second': 15.076, 'epoch': 26.0}
{'eval_loss': 0.17205452919006348, 'eval_runtime': 0.3305, 'eval_samples_per_second': 118.019, 'eval_steps_per_second': 15.131, 'epoch': 27.0}
{'eval_loss': 0.16360272467136383, 'eval_runtime': 0.3274, 'eval_samples_per_second': 119.134, 'eval_steps_per_second': 15.274, 'epoch': 28.0}
{'eval_loss': 0.1552518755197525, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.139, 'eval_steps_per_second': 15.146, 'epoch': 29.0}
{'eval_loss': 0.1485169678926468, 'eval_runtime': 0.3278, 'eval_samples_per_second': 118.961, 'eval_steps_per_second': 15.251, 'epoch': 30.0}
{'eval_loss': 0.14145368337631226, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.301, 'eval_steps_per_second': 15.167, 'epoch': 31.0}
{'eval_loss': 0.13531504571437836, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.129, 'eval_steps_per_second': 15.145, 'epoch': 32.0}
{'eval_loss': 0.12909094989299774, 'eval_runtime': 0.3305, 'eval_samples_per_second': 118.008, 'eval_steps_per_second': 15.129, 'epoch': 33.0}
{'eval_loss': 0.12369710952043533, 'eval_runtime': 0.3285, 'eval_samples_per_second': 118.708, 'eval_steps_per_second': 15.219, 'epoch': 34.0}
{'eval_loss': 0.11864390969276428, 'eval_runtime': 0.3251, 'eval_samples_per_second': 119.978, 'eval_steps_per_second': 15.382, 'epoch': 35.0}
{'eval_loss': 0.11420521140098572, 'eval_runtime': 0.3289, 'eval_samples_per_second': 118.57, 'eval_steps_per_second': 15.201, 'epoch': 36.0}
{'eval_loss': 0.10981699079275131, 'eval_runtime': 0.3284, 'eval_samples_per_second': 118.767, 'eval_steps_per_second': 15.227, 'epoch': 37.0}
{'eval_loss': 0.10519333183765411, 'eval_runtime': 0.3411, 'eval_samples_per_second': 114.343, 'eval_steps_per_second': 14.659, 'epoch': 38.0}
{'eval_loss': 0.09920722991228104, 'eval_runtime': 0.3309, 'eval_samples_per_second': 117.859, 'eval_steps_per_second': 15.11, 'epoch': 39.0}
{'loss': 0.1799, 'learning_rate': 1e-05, 'epoch': 40.0}
{'eval_loss': 0.09575067460536957, 'eval_runtime': 0.3281, 'eval_samples_per_second': 118.884, 'eval_steps_per_second': 15.242, 'epoch': 40.0}
{'eval_loss': 0.09164831042289734, 'eval_runtime': 0.3271, 'eval_samples_per_second': 119.212, 'eval_steps_per_second': 15.284, 'epoch': 41.0}
{'eval_loss': 0.08834651112556458, 'eval_runtime': 0.3304, 'eval_samples_per_second': 118.03, 'eval_steps_per_second': 15.132, 'epoch': 42.0}
{'eval_loss': 0.0850345566868782, 'eval_runtime': 0.3305, 'eval_samples_per_second': 118.014, 'eval_steps_per_second': 15.13, 'epoch': 43.0}
{'eval_loss': 0.08232752978801727, 'eval_runtime': 0.3322, 'eval_samples_per_second': 117.384, 'eval_steps_per_second': 15.049, 'epoch': 44.0}
{'eval_loss': 0.07944072782993317, 'eval_runtime': 0.3328, 'eval_samples_per_second': 117.197, 'eval_steps_per_second': 15.025, 'epoch': 45.0}
{'eval_loss': 0.07732602953910828, 'eval_runtime': 0.3282, 'eval_samples_per_second': 118.83, 'eval_steps_per_second': 15.235, 'epoch': 46.0}
{'eval_loss': 0.07454339414834976, 'eval_runtime': 0.3283, 'eval_samples_per_second': 118.804, 'eval_steps_per_second': 15.231, 'epoch': 47.0}
{'eval_loss': 0.07263723760843277, 'eval_runtime': 0.3288, 'eval_samples_per_second': 118.615, 'eval_steps_per_second': 15.207, 'epoch': 48.0}
{'eval_loss': 0.07094241678714752, 'eval_runtime': 0.3301, 'eval_samples_per_second': 118.145, 'eval_steps_per_second': 15.147, 'epoch': 49.0}
{'eval_loss': 0.06885179877281189, 'eval_runtime': 0.3291, 'eval_samples_per_second': 118.508, 'eval_steps_per_second': 15.193, 'epoch': 50.0}
{'eval_loss': 0.06696055829524994, 'eval_runtime': 0.3317, 'eval_samples_per_second': 117.569, 'eval_steps_per_second': 15.073, 'epoch': 51.0}
{'eval_loss': 0.06533491611480713, 'eval_runtime': 0.3303, 'eval_samples_per_second': 118.072, 'eval_steps_per_second': 15.137, 'epoch': 52.0}
{'eval_loss': 0.06412184238433838, 'eval_runtime': 0.3379, 'eval_samples_per_second': 115.41, 'eval_steps_per_second': 14.796, 'epoch': 53.0}
{'eval_loss': 0.061699774116277695, 'eval_runtime': 0.3279, 'eval_samples_per_second': 118.943, 'eval_steps_per_second': 15.249, 'epoch': 54.0}
{'eval_loss': 0.05975642427802086, 'eval_runtime': 0.3298, 'eval_samples_per_second': 118.248, 'eval_steps_per_second': 15.16, 'epoch': 55.0}
{'eval_loss': 0.0589347667992115, 'eval_runtime': 0.3314, 'eval_samples_per_second': 117.672, 'eval_steps_per_second': 15.086, 'epoch': 56.0}
{'eval_loss': 0.05684613063931465, 'eval_runtime': 0.3366, 'eval_samples_per_second': 115.857, 'eval_steps_per_second': 14.853, 'epoch': 57.0}
{'eval_loss': 0.05515538156032562, 'eval_runtime': 0.3297, 'eval_samples_per_second': 118.277, 'eval_steps_per_second': 15.164, 'epoch': 58.0}
{'eval_loss': 0.05420699343085289, 'eval_runtime': 0.3414, 'eval_samples_per_second': 114.229, 'eval_steps_per_second': 14.645, 'epoch': 59.0}
{'loss': 0.0876, 'learning_rate': 1e-05, 'epoch': 60.0}
{'eval_loss': 0.052999097853899, 'eval_runtime': 0.3268, 'eval_samples_per_second': 119.332, 'eval_steps_per_second': 15.299, 'epoch': 60.0}
{'eval_loss': 0.0517934113740921, 'eval_runtime': 0.3302, 'eval_samples_per_second': 118.107, 'eval_steps_per_second': 15.142, 'epoch': 61.0}
